,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
baseline,0.6899268159203761,0.6320316114157865,0.6033098377157649,0.5846549897411929,0.5714140575627874,0.5611180170870749,0.5529891309563123,0.5461980758691733,0.5403396815641597,0.535317613868778,0.530946974139217,0.527071246383135,0.523689016698398,0.5205686025183598,0.5177656146335834,0.5151932409971353,0.5128239229053778,0.5106127131340364,0.5085961951143897,0.5067003569943336,0.5049141649531976,0.5032218684116154,0.5016183490864056,0.5000885983770958,0.49866191168928886,0.4973212684832211,0.4960404193175544,0.49481348470791653,0.49365623267902153,0.4925172795759142,0.4914294066998499,0.4903780672051832,0.4893749373204079,0.4884066794653028,0.4874957722408022,0.4865953779918385,0.4857301454013643,0.4848839772481981,0.4840635209421862,0.4832665662299554,0.48249376627046353,0.4817512439539242,0.4810205891909312,0.48029855712199643,0.4795962406420142,0.4789251655436152,0.4782554367809317,0.47758736047531436,0.4769460385617324,0.47629445772724904,0.47568056093878947,0.47507386828892056,0.4744822807787606,0.47388519554265984,0.4732995489258566,0.47271769104061523,0.47214791399039335,0.4715790230751419,0.47103625443385166,0.4704984392883849,0.46996439060179535,0.4694389455374349,0.46892762499473406,0.4684263500399068,0.4679142547768782,0.46740784432230337,0.4669068721585923,0.4664065546786848,0.4659073018171472,0.46541244894972267,0.4649194263451576,0.46442205045109014,0.46392596941920833,0.46343911028736856,0.46294449329074566,0.46245710834149273,0.4619707881425196,0.461467459241219,0.46097052712335285,0.4604762716339932,0.45997629211961855,0.4594803330124843,0.4589808359592749,0.4584799428649941,0.45796538404093773,0.4574399900067755,0.45689923240099967,0.4563450119154667,0.4557758764726918,0.4551931256908711,0.4545870458872018,0.4539585885064262,0.4532998236493016,0.45260443622970065,0.45186511959623094,0.4510580285866087,0.45017787503225626,0.44915790509093945,0.4479303885138694,0.44606955026878653
bert_blf_spectral_resnet,0.8287248630669252,0.7813760562141248,0.7519900500299558,0.7306485936059384,0.7137103050682378,0.6994171464763461,0.6873661583821518,0.6771229134763967,0.668319412846218,0.6605306842654057,0.653622663710452,0.6475113455516408,0.6420689374744577,0.637374932922939,0.6330417327302382,0.6290927969220306,0.6255107960896323,0.622158095185842,0.6190993753976646,0.616189575699723,0.6134911201328247,0.6110318438815217,0.6087326904764091,0.6065226908026344,0.6044371943012669,0.602467193529714,0.6005695197033522,0.5987618492167892,0.5970274204107827,0.5954000855526562,0.593850064948236,0.5923714410344647,0.5909605118224236,0.5896194981309764,0.5883257144313969,0.5870706740835064,0.585856546196469,0.5846597166221912,0.5835080677657288,0.5823991467274613,0.5813291410173039,0.5802791931341562,0.579265728007067,0.5782640730792061,0.5772966167051659,0.5763520046487839,0.5754256144004081,0.574539055253484,0.5736658110096234,0.572821164865632,0.5719869558315315,0.5711720620013637,0.5703680450102163,0.5695713368844586,0.5687873271150625,0.5680185829747865,0.5672628341430015,0.5665205601092362,0.5657968336524406,0.5650961901835106,0.5643906350682022,0.5636973702203083,0.5630075709693912,0.5623324649223533,0.5616699475857364,0.5610053698294247,0.5603558498447317,0.5597060803729569,0.559066888034662,0.5584262668805642,0.5577965365648734,0.5571691914901531,0.5565514885532812,0.5559385798867436,0.5553072432191574,0.554693578430454,0.5540818131559282,0.5534710447139469,0.5528547728604899,0.5522504620439854,0.5516402543562079,0.5510259534234458,0.5504021805981164,0.5497759827399097,0.5491445045016552,0.5485034235685471,0.5478566462801243,0.547195298866149,0.5465428478376867,0.545863229315806,0.5451646710033583,0.54444672614699,0.5437099118408414,0.5429326140792432,0.5421238217292021,0.541256124241982,0.5403049260644266,0.5392324593195936,0.5379171134724037,0.5360768345449519
bert_blf_spectral_incp,0.8243350342007252,0.7766051466781562,0.747089975106318,0.7251551421166734,0.7081691124454452,0.6938387589638699,0.6819453964065292,0.6717499386297408,0.6628376026647306,0.6550572621496401,0.6483697878533852,0.6424661578957251,0.6372326591515264,0.632525960534576,0.6283232222203483,0.6245069932753428,0.6210028496438662,0.6177596098457826,0.6147289107035319,0.6119083195137269,0.6092869137142939,0.606802855031442,0.6044741879149746,0.6022957500564569,0.6002168681791575,0.5982662549858772,0.5964242345924959,0.5946821059648552,0.592999215257708,0.5913850375907649,0.5898788483275,0.5884196862649409,0.5870265539173196,0.5856733733150951,0.5843836561437755,0.5831303526165132,0.5819330507254066,0.5807830002226501,0.5796600360964672,0.5785933373309818,0.5775611537427496,0.5765491691072032,0.5755489902172714,0.5745829308757808,0.5736535353561498,0.5727297526636508,0.5718336679820827,0.5709402382899225,0.5700893482804568,0.5692455485255536,0.5684265899328563,0.5676328120323679,0.5668604784909821,0.5660714285224859,0.5653145651929234,0.5645790511680276,0.5638490608205151,0.563145809223023,0.5624492725735816,0.5617508809203706,0.561073414413932,0.5603914955837077,0.5597221104943723,0.5590613749984407,0.5584064531174066,0.5577523409061803,0.5571051465273278,0.5564677912459649,0.5558254347752116,0.5552042929160383,0.5545924937498065,0.5539896370144907,0.5533811237662738,0.5527771031843686,0.552167614575009,0.5515702327386303,0.5509739544329264,0.5503770438859713,0.5497712050609567,0.5491795284078806,0.5485809310022871,0.5479689120051398,0.547367136527828,0.5467604405678669,0.5461498135963797,0.5455297862694095,0.5449017566445472,0.5442740143358977,0.5436318466742103,0.5429664072926542,0.5422963169670262,0.541609419263375,0.5408800554730238,0.5401175883428186,0.5393229456062479,0.5384595734165843,0.5375153498920068,0.5364420378793627,0.5351499229117599,0.5333296426334135
bert_mfcc_bow_resnet,0.8437757646546886,0.7994395913499012,0.7721872126697082,0.7515086821591069,0.7351240910627537,0.7216610520301494,0.7102018458461857,0.7001404564155029,0.691675055451014,0.684090645686835,0.6774187821922654,0.6714852726833315,0.6662355676987761,0.661579972498864,0.6573401235739038,0.6535086755698383,0.6498916395773291,0.6465101421007168,0.6434241165925803,0.6405678916837005,0.6378761619965586,0.6353667011277128,0.6330411461689897,0.630840948023365,0.6287507780948919,0.6267367410179314,0.6248466777537168,0.6230939183486716,0.6213858167051901,0.619766312744243,0.6182089269230596,0.6167096697071647,0.615266333730487,0.6138758760309996,0.6125422883741938,0.6112472799174032,0.609993510011925,0.6087801430953634,0.6075900553720449,0.6064538186961625,0.6053604153307127,0.6042895198688897,0.6032603408424226,0.6022596178201396,0.6012896711345056,0.6003381360573923,0.5994091268600003,0.5984799993243792,0.5975725296999581,0.5967078661231905,0.5958700941237242,0.5950537956699423,0.5942417020948291,0.5934496531204347,0.592665195099573,0.5919004004399291,0.5911374169623622,0.59037159040081,0.5896299175149219,0.5889110447336824,0.588205983500967,0.5875156388737727,0.5868277567893054,0.5861492379639015,0.5854853632681444,0.5848047318791797,0.5841396547064281,0.5834775833866039,0.5828193533634759,0.5821687519022124,0.5815255736539006,0.580880323871185,0.5802289776611337,0.5796078466495401,0.5789900338719515,0.578369997762798,0.5777441157897892,0.5771256174915306,0.5765146442281779,0.5759093180347197,0.575292632113546,0.5746647356338016,0.5740392824942477,0.5734008288257098,0.5727801915228975,0.5721398892108395,0.5714871051776921,0.5708321108783454,0.5701647221361825,0.5694899495998842,0.5687917586328981,0.5680813764894656,0.567346129636933,0.5665719375823819,0.5657625889604703,0.5648872163715536,0.5639325865079445,0.5628572634058266,0.5615499482816554,0.5597626782826503
bert_mfcc_bow_incp,0.8552281815589231,0.8128624997614373,0.786735585962433,0.7670568825153113,0.7521213741294103,0.7396731782198708,0.729068254075818,0.7198927234362853,0.7118702885953142,0.704991125188608,0.6989669074765491,0.6936358408566266,0.6889003583427946,0.6846544145710227,0.6807754335615874,0.6772727704497475,0.6740488154386339,0.6710341467457402,0.6682171936647097,0.6656387534472995,0.6632029416041783,0.6608480731954979,0.6586452382991991,0.6566139991126082,0.6546942990244087,0.6528298733308218,0.651098480291136,0.649460986939601,0.6478805554117731,0.6463747714547755,0.6449052048836044,0.6435054381997202,0.6421507220334436,0.640850594470325,0.6396282842975718,0.6384181289437513,0.6372461975993561,0.6361470001628664,0.6350690307693456,0.6340093797133055,0.6329743243815593,0.6319899819897953,0.6310296943637982,0.6300801244960406,0.6291713900232111,0.6282767698201355,0.6274151593558124,0.6265593861246722,0.6257136200616585,0.6249008693076665,0.624110906417855,0.6233347111984707,0.6225759868596601,0.6218372534411618,0.6211113675972348,0.6203912821007818,0.6196938611370201,0.6190066713745553,0.6183203002106809,0.6176252447034553,0.6169448372163443,0.6162802160425372,0.6156261169764329,0.6149814807564388,0.6143470180371635,0.613699236641543,0.6130729176479285,0.6124599691724094,0.6118403265294293,0.6112309361931562,0.6106115940106484,0.610008214203353,0.6094171692319106,0.6088204501182342,0.6082290348176568,0.6076419316624532,0.6070580228017808,0.6064705762936587,0.6058778233498087,0.6052850468241909,0.6046961258119522,0.6041034576695029,0.6035022112684469,0.6029056839563091,0.602303424679175,0.60169927445377,0.6010830547597968,0.6004492551499947,0.5998112833769048,0.5991550357936102,0.598477318570285,0.5977905009726873,0.5970768641578315,0.5963214962296448,0.5955307832688452,0.5946777053840684,0.5937396858521171,0.5926973122336331,0.5914157204097708,0.5896700222898754
bert_blf_logfluc_resnet,0.8154584465283018,0.7690666130053873,0.7435297099303635,0.7259681183774901,0.7127741248573943,0.7026985336932555,0.69432473555351,0.6873693884646833,0.6814566622832439,0.6762888825564529,0.6717793958523438,0.6677051555374286,0.6639797592253424,0.6605135518158306,0.6573846964640908,0.654473602346377,0.6518103610311816,0.6493010880002912,0.6469722111952587,0.6447786627005799,0.6427346458379976,0.6407885117035819,0.6389408770584917,0.6371838932138613,0.6355108034434008,0.6339527671584967,0.6324503734138123,0.631019428296433,0.6296443911114509,0.6283266675230739,0.6270581720649024,0.6258262871439045,0.6246404041326371,0.6234689984262324,0.6223560549412054,0.6212671232048168,0.6202155256153618,0.6192033131795174,0.6182216405717638,0.617256627511121,0.6163092530465192,0.6154017474106986,0.6145387631993501,0.6136658349521548,0.6128021757094657,0.6119661271762353,0.6111696205994386,0.610372187807673,0.6095936511093732,0.608829941483508,0.60808018961284,0.6073425686099133,0.6066290283363218,0.6059193634183633,0.605204205891961,0.6045256804171322,0.6038568240271481,0.6031873535063983,0.6025460257452547,0.6019107182434549,0.6012648670057382,0.6006263100994275,0.6000023953747291,0.5993921090967264,0.5987995060571538,0.5981991363853516,0.5976060032757922,0.5970132688853795,0.5964156854930044,0.5958308286801189,0.5952468380901372,0.5946684885769691,0.5940922398919061,0.5935149529131456,0.5929399933713838,0.5923720884983587,0.5918033831083399,0.591227474934671,0.5906430317120378,0.5900586838758269,0.5894842278117618,0.5888986277954575,0.588309900177851,0.5877165498057491,0.5871182758218673,0.5865137390279865,0.5859184695455483,0.5853103749436601,0.5846854284486361,0.5840355873531051,0.583362642182487,0.5826812816710396,0.5819722962791593,0.5812404563718486,0.5804632243834601,0.5796184048134901,0.5786918194651602,0.5776357185357042,0.576350932291709,0.574552235544359
bert_blf_logfluc_incp,0.8154828979339238,0.7690872471203081,0.7435333680574931,0.7259868563229243,0.7127711094231677,0.7026864449239215,0.6943266294249744,0.6873699407203362,0.6814338882490573,0.6762880258066434,0.6717774797005954,0.6676887590197746,0.6639611511298148,0.6605031634662661,0.6573797254009085,0.6544657386623954,0.6518041039107586,0.6492962923680099,0.6469508330434092,0.6447635896596731,0.6427209422565043,0.6407805642069919,0.6389227598345202,0.6371687217409155,0.6354926372171655,0.6339415674082833,0.6324418663833327,0.6310006851053229,0.6296262653377838,0.6283017380447568,0.6270287740324474,0.6258021342461983,0.6246165278199972,0.6234559932239625,0.6223397674850769,0.6212531058613735,0.6202008510453229,0.6191918890239286,0.6182038397016036,0.617235106789181,0.616294860614464,0.6153954636774899,0.6145286125608348,0.6136531216871525,0.6127956368756866,0.61195823925962,0.6111586753805163,0.6103616994011821,0.6095818538618538,0.6088158692019467,0.6080672159272225,0.6073279447197247,0.6066141615749078,0.6059006529749621,0.6051902508486929,0.604512810525967,0.6038457514981672,0.6031770601618125,0.6025334751200205,0.601897092779201,0.6012543954954042,0.6006147518651469,0.5999905272668675,0.5993796692838047,0.5987827669040997,0.5981828566120915,0.5975919821537689,0.5969980203489103,0.5964035260717485,0.5958159376496318,0.5952326195022503,0.5946559759290302,0.5940758871521902,0.5934996883076377,0.5929261707872371,0.5923575946106937,0.5917870702336191,0.591210771499897,0.5906303354830872,0.5900456405007545,0.5894669145453464,0.5888834971499488,0.5882927213072664,0.5877022239724762,0.5871032444828177,0.586497571518285,0.5859018412518014,0.5852923398890301,0.584667587121795,0.5840189181073555,0.583346037061445,0.5826594880058468,0.5819532919786313,0.5812178824088569,0.5804386925792819,0.5795972387483236,0.5786757184049868,0.5776162201606629,0.5763326436080454,0.5745386867906981
tfidf_blf_spectral_resnet,0.8287057580382376,0.7813200276558516,0.7519902225319389,0.7306359863858286,0.7136843493753191,0.6993867083479054,0.6873461697969971,0.67709149822369,0.6682856850086472,0.6605081164619606,0.6535971224486831,0.6474787791974962,0.6420279452582055,0.6373358951886062,0.6330105505848125,0.6290672231674941,0.6254766129765355,0.6221205966401835,0.6190681784286748,0.616159491336751,0.613452033929387,0.6109984332364415,0.608695602904276,0.6064868716154272,0.6044048058066386,0.6024319470106768,0.6005367238920747,0.5987282135084694,0.5969944506396568,0.5953683771883468,0.5938208725784576,0.5923438676690216,0.5909263974029819,0.5895883212045631,0.5882927983565732,0.5870422879466611,0.5858267851340343,0.5846302025532233,0.5834771883627536,0.5823737411512804,0.5813005835518508,0.580249056721482,0.5792324285285967,0.5782302001367209,0.5772646709004342,0.5763212088808648,0.5753939023419707,0.5745073119158292,0.5736333284036712,0.5727917761195266,0.5719569590308392,0.5711383455957064,0.5703375519205902,0.5695409983079378,0.5687585271778153,0.5679850857463868,0.5672337294891587,0.5664932885466407,0.5657717879424781,0.5650698572154427,0.5643696811063491,0.5636711285626681,0.562981803606942,0.5623097341431782,0.5616423332316761,0.560979688688321,0.560332701354913,0.5596812792318281,0.5590427131606852,0.5584027930285863,0.5577735442129299,0.5571435011361601,0.556526886839552,0.5559088190035786,0.5552787572909267,0.5546654226242536,0.5540575567106737,0.5534463275954697,0.5528304000801955,0.5522263008172547,0.5516123712991113,0.5509982663538713,0.5503743685753695,0.5497519324240061,0.5491193274663705,0.5484764553974771,0.5478305933442883,0.5471736602558533,0.5465189543208807,0.545843451316725,0.5451461946258213,0.5444289558917513,0.5436890423565914,0.5429111767159784,0.5420996534429076,0.5412326923868382,0.5402801761505437,0.5392092874229673,0.5378991235176394,0.5360663451872791
tfidf_blf_spectral_incp,0.8241620493981903,0.7762995078024783,0.7468417478360838,0.7249329665027477,0.7079604846751205,0.6936517169909188,0.6818035394950179,0.6715729558533479,0.6626314789531594,0.654874207349802,0.6481887508598745,0.6422987023697946,0.6370674301013076,0.6323356962461383,0.6281318159722239,0.6243172795774297,0.6208282304298711,0.6175471409224024,0.6145242762986872,0.6116893622002139,0.609074286314123,0.6065974042996564,0.6042871301628872,0.602108876465645,0.6000162915699184,0.5980772647273711,0.596239250858033,0.5944865163708853,0.5928007770064019,0.5911990322706594,0.5896786392485281,0.5882270011661292,0.5868213051006276,0.5854790442384146,0.5841857261060565,0.582934756434797,0.5817364547573262,0.5805799794518075,0.5794669133104889,0.5783911458754563,0.5773638483166529,0.5763472138586435,0.5753520927135107,0.574391378668406,0.5734668711493129,0.5725375960222738,0.5716317136117817,0.57072803611525,0.5698814135512995,0.5690331410854447,0.5682130732574825,0.5674193613247362,0.5666459284789294,0.5658603412203155,0.5651119751767519,0.5643712615750216,0.5636517054329503,0.5629438514619824,0.5622520503663399,0.5615529543968232,0.560866773238266,0.5601897759665468,0.5595158135971824,0.5588511227259447,0.5582038240199472,0.5575461595054008,0.5569035793576683,0.5562547829836876,0.5556259005753186,0.5550009136845994,0.5543999844233072,0.5537926023875475,0.5531805544462747,0.5525706497874718,0.5519642406329035,0.551365450587312,0.550773870885524,0.5501734024284511,0.5495703359806146,0.5489841961505285,0.5483909838398688,0.5477773980000017,0.5471766383907125,0.5465658572453188,0.5459469160592412,0.5453254521387743,0.5447034785593333,0.5440706658434682,0.5434244117413832,0.5427645201450291,0.542090215137952,0.5413968006692679,0.5406760709320696,0.539918662597181,0.5391211365133319,0.5382604156590675,0.5373191214560515,0.5362446476900103,0.5349486017059402,0.5331367550006569
tfidf_mfcc_bow_resnet,0.8437810566721218,0.7993792950012246,0.7721603549373884,0.7514836254790044,0.7351005746022643,0.7216463258165745,0.7101810345464539,0.7001152095440788,0.6916391567157837,0.6840707257019881,0.6773970672256755,0.6714551439604336,0.6662123091648056,0.6615640911816291,0.6573219448460867,0.65349286178454,0.6498656422324547,0.6464833393589683,0.6434035429359343,0.6405399067585413,0.6378535036200436,0.6353412305804765,0.6330163568779975,0.6308209724395425,0.6287262322061157,0.6267116720312617,0.6248219830394964,0.6230694005926268,0.6213576625774269,0.6197384649402957,0.6181797110133804,0.6166816352920541,0.6152406167139547,0.6138511036970067,0.6125179584490165,0.6112233825514303,0.6099692658549788,0.6087597555901678,0.6075705559247019,0.6064335261094298,0.6053339032487527,0.6042636389111591,0.6032301471471938,0.6022360930553917,0.6012643360354765,0.6003174772407561,0.5993816131280839,0.5984598312513127,0.5975502764847623,0.5966882827542899,0.5958487014142806,0.5950335278042244,0.5942196433307846,0.5934263837015045,0.5926401537900192,0.5918764442602652,0.5911126051805492,0.5903490574945729,0.5896096626864832,0.5888903339405662,0.588184037263696,0.5874910137869968,0.5868046718024542,0.586127352417863,0.5854608182856523,0.584780626943211,0.5841163116822261,0.5834514379965731,0.5827947020634952,0.582145205311143,0.5814996095063675,0.580857780808378,0.5802067955885348,0.5795822972380215,0.5789631583487654,0.5783449178435802,0.5777222952099427,0.577102736247715,0.5764900592267975,0.5758827320978211,0.5752673200538545,0.5746384096646735,0.574014980022554,0.5733786934096071,0.5727582200113188,0.5721198294365046,0.5714673328681409,0.5708097520396735,0.5701434176736427,0.5694686142009594,0.5687695336959262,0.5680577577020572,0.5673219161724622,0.5665444195827823,0.5657361969820369,0.56485835553233,0.5639046868644249,0.5628325350376255,0.5615270888986464,0.5597415538817823
